Model,Key,Run,Zero Difference,Raw Optimized Difference,Scaled Optimized Difference,Optimized Better,Optimized Params
carpentras,imwbcnt,0,0.34837861524978087,0.34834188578183695,0.00010542974320506046,True,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,1,0.34837861524978087,0.35209598896500555,-0.01067049914231789,False,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,2,0.34837861524978087,0.34557353852795253,0.00805180513108461,True,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,3,0.34837861524978087,0.3477199373771542,0.00189069547840768,True,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,4,0.34837861524978087,0.3472932101004085,0.0031155906300223742,True,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,5,0.34837861524978087,0.34741831625949654,0.00275648087525639,True,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,6,0.34837861524978087,0.34604401711607885,0.006701324454223898,True,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,7,0.34837861524978087,0.3512473482340408,-0.008234526629032925,False,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,8,0.34837861524978087,0.3466645025627672,0.004920258052534802,True,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,9,0.34837861524978087,0.3498466349951982,-0.0042138629673488534,False,"{'shift_amount': 0.007359002669415517, 'flip_prob': 0.061343383743163164, 'mob_min': 0.06794681568429561, 'mob_max': 0.19418220309217823, 'iterations': 38}"
carpentras,imwbcnt,10,0.34837861524978087,0.35469610650847916,-0.018133981197923907,False,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,11,0.34837861524978087,0.354530084595888,-0.017657425217379147,False,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,12,0.34837861524978087,0.35285627303608785,-0.01285284914258182,False,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,13,0.34837861524978087,0.3475122301970307,0.002486906528774681,True,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,14,0.34837861524978087,0.34597086056229853,0.006911315970861238,True,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,15,0.34837861524978087,0.36101071627394615,-0.03625969124169206,False,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,16,0.34837861524978087,0.3546369951935616,-0.01796430570026124,False,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,17,0.34837861524978087,0.3514047237931188,-0.008686263768424176,False,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,18,0.34837861524978087,0.3604989970598403,-0.034790831812019626,False,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,19,0.34837861524978087,0.35997945063269904,-0.0332995048349928,False,"{'shift_amount': 0.0486007376866258, 'flip_prob': 0.04986909502569012, 'mob_min': 0.051028823179470356, 'mob_max': 0.27110587504672023, 'iterations': 274}"
carpentras,imwbcnt,20,0.34837861524978087,0.3512077836260846,-0.008120958785817834,False,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,21,0.34837861524978087,0.35256725151134066,-0.012023230124376677,False,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,22,0.34837861524978087,0.352579871485474,-0.012059455006102763,False,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,23,0.34837861524978087,0.3511113016761133,-0.007844013113070012,False,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,24,0.34837861524978087,0.34910589810476583,-0.0020876219812272904,False,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,25,0.34837861524978087,0.3573284268285979,-0.025689899399824467,False,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,26,0.34837861524978087,0.34650585181355625,0.00537565554901203,True,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,27,0.34837861524978087,0.3412760674062225,0.02038743921886812,True,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,28,0.34837861524978087,0.34613001521709363,0.00645447204351228,True,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,29,0.34837861524978087,0.34326763657207726,0.014670758921408332,True,"{'shift_amount': 0.005529761283474803, 'flip_prob': 0.03625480497491653, 'mob_min': 0.08951672633345814, 'mob_max': 0.1904423239100828, 'iterations': 168}"
carpentras,imwbcnt,30,0.34837861524978087,0.3513021500277442,-0.008391831903537452,False,"{'shift_amount': 0.02014312071178474, 'flip_prob': 0.05604838326140829, 'mob_min': 0.020093149509982502, 'mob_max': 0.2097485364216489, 'iterations': 197}"
